rank,stress_cap,derisk_cap,panic_cap,overall_scale,risk_on_scale,derisk_scale,panic_scale,min_median_terminal,min_pass_rate_terminal,avg_full_terminal,avg_full_sharpe,worst_fold_maxdd,worst_stress_maxdd,full_candidate_maxdd,fold_margin,stress_margin,full_margin,min_margin,wealth_dd_ratio
1768,0.15,0.32,0.08,1.0,1.0,0.99,0.83,1.6266590833253294,1.0,23.63595341320783,1.0272554729753782,-0.10323214325506103,-0.23771539038728207,-0.2643375547093034,0.11676785674493897,0.028284609612717948,0.006662445290696595,0.006662445290696595,89.41579806622897
1769,0.15,0.32,0.08,1.0,1.0,0.99,0.85,1.6266590833253294,1.0,23.63595341320783,1.0272554729753782,-0.10323214325506103,-0.23771539038728207,-0.2643375547093034,0.11676785674493897,0.028284609612717948,0.006662445290696595,0.006662445290696595,89.41579806622897
1770,0.15,0.32,0.08,1.0,1.0,0.99,0.87,1.6266590833253294,1.0,23.63595341320783,1.0272554729753782,-0.10323214325506103,-0.23771539038728207,-0.2643375547093034,0.11676785674493897,0.028284609612717948,0.006662445290696595,0.006662445290696595,89.41579806622897
1771,0.15,0.32,0.09,1.0,1.0,0.99,0.83,1.6266590833253294,1.0,23.63595341320783,1.0272554729753782,-0.10323214325506103,-0.23771539038728207,-0.2643375547093034,0.11676785674493897,0.028284609612717948,0.006662445290696595,0.006662445290696595,89.41579806622897
1772,0.15,0.32,0.09,1.0,1.0,0.99,0.85,1.6266590833253294,1.0,23.63595341320783,1.0272554729753782,-0.10323214325506103,-0.23771539038728207,-0.2643375547093034,0.11676785674493897,0.028284609612717948,0.006662445290696595,0.006662445290696595,89.41579806622897
1773,0.15,0.32,0.09,1.0,1.0,0.99,0.87,1.6266590833253294,1.0,23.63595341320783,1.0272554729753782,-0.10323214325506103,-0.23771539038728207,-0.2643375547093034,0.11676785674493897,0.028284609612717948,0.006662445290696595,0.006662445290696595,89.41579806622897
1774,0.16,0.32,0.07,0.99,1.04,1.0,0.83,1.6279031160404278,1.0,23.632884694308515,1.0180503283678992,-0.10964994970141029,-0.2518835947218714,-0.26589721214304485,0.11035005029858971,0.01411640527812863,0.005102787856955171,0.005102787856955171,88.87977615047247
1775,0.16,0.32,0.07,0.99,1.04,1.0,0.85,1.6279031160404278,1.0,23.632884694308515,1.0180503283678992,-0.10964994970141029,-0.2518835947218714,-0.26589721214304485,0.11035005029858971,0.01411640527812863,0.005102787856955171,0.005102787856955171,88.87977615047247
1776,0.16,0.32,0.07,0.99,1.04,1.0,0.87,1.6279031160404278,1.0,23.632884694308515,1.0180503283678992,-0.10964994970141029,-0.2518835947218714,-0.26589721214304485,0.11035005029858971,0.01411640527812863,0.005102787856955171,0.005102787856955171,88.87977615047247
1777,0.16,0.32,0.08,0.99,1.04,1.0,0.83,1.6279031160404278,1.0,23.632884694308515,1.0180503283678992,-0.10964994970141029,-0.2518835947218714,-0.26589721214304485,0.11035005029858971,0.01411640527812863,0.005102787856955171,0.005102787856955171,88.87977615047247
1778,0.16,0.32,0.08,0.99,1.04,1.0,0.85,1.6279031160404278,1.0,23.632884694308515,1.0180503283678992,-0.10964994970141029,-0.2518835947218714,-0.26589721214304485,0.11035005029858971,0.01411640527812863,0.005102787856955171,0.005102787856955171,88.87977615047247
1779,0.16,0.32,0.08,0.99,1.04,1.0,0.87,1.6279031160404278,1.0,23.632884694308515,1.0180503283678992,-0.10964994970141029,-0.2518835947218714,-0.26589721214304485,0.11035005029858971,0.01411640527812863,0.005102787856955171,0.005102787856955171,88.87977615047247
1780,0.16,0.32,0.09,0.99,1.04,1.0,0.83,1.6279031160404278,1.0,23.632884694308515,1.0180503283678992,-0.10964994970141029,-0.2518835947218714,-0.26589721214304485,0.11035005029858971,0.01411640527812863,0.005102787856955171,0.005102787856955171,88.87977615047247
1781,0.16,0.32,0.09,0.99,1.04,1.0,0.85,1.6279031160404278,1.0,23.632884694308515,1.0180503283678992,-0.10964994970141029,-0.2518835947218714,-0.26589721214304485,0.11035005029858971,0.01411640527812863,0.005102787856955171,0.005102787856955171,88.87977615047247
1782,0.16,0.32,0.09,0.99,1.04,1.0,0.87,1.6279031160404278,1.0,23.632884694308515,1.0180503283678992,-0.10964994970141029,-0.2518835947218714,-0.26589721214304485,0.11035005029858971,0.01411640527812863,0.005102787856955171,0.005102787856955171,88.87977615047247
1783,0.15,0.32,0.07,1.01,1.06,0.99,0.83,1.6227784956095237,1.0,23.592696047172037,1.0147136679756477,-0.10326269653748554,-0.2372384369510676,-0.2659462221618307,0.11673730346251446,0.028761563048932404,0.005053777838169293,0.005053777838169293,88.71228121005481
1784,0.15,0.32,0.07,1.01,1.06,0.99,0.85,1.6227784956095237,1.0,23.592696047172037,1.0147136679756477,-0.10326269653748554,-0.2372384369510676,-0.2659462221618307,0.11673730346251446,0.028761563048932404,0.005053777838169293,0.005053777838169293,88.71228121005481
1785,0.15,0.32,0.07,1.01,1.06,0.99,0.87,1.6227784956095237,1.0,23.592696047172037,1.0147136679756477,-0.10326269653748554,-0.2372384369510676,-0.2659462221618307,0.11673730346251446,0.028761563048932404,0.005053777838169293,0.005053777838169293,88.71228121005481
1786,0.15,0.32,0.08,1.01,1.06,0.99,0.83,1.6227784956095237,1.0,23.592696047172037,1.0147136679756477,-0.10326269653748554,-0.2372384369510676,-0.2659462221618307,0.11673730346251446,0.028761563048932404,0.005053777838169293,0.005053777838169293,88.71228121005481
1787,0.15,0.32,0.08,1.01,1.06,0.99,0.85,1.6227784956095237,1.0,23.592696047172037,1.0147136679756477,-0.10326269653748554,-0.2372384369510676,-0.2659462221618307,0.11673730346251446,0.028761563048932404,0.005053777838169293,0.005053777838169293,88.71228121005481
1788,0.15,0.32,0.08,1.01,1.06,0.99,0.87,1.6227784956095237,1.0,23.592696047172037,1.0147136679756477,-0.10326269653748554,-0.2372384369510676,-0.2659462221618307,0.11673730346251446,0.028761563048932404,0.005053777838169293,0.005053777838169293,88.71228121005481
1789,0.15,0.32,0.09,1.01,1.06,0.99,0.83,1.6227784956095237,1.0,23.592696047172037,1.0147136679756477,-0.10326269653748554,-0.2372384369510676,-0.2659462221618307,0.11673730346251446,0.028761563048932404,0.005053777838169293,0.005053777838169293,88.71228121005481
1790,0.15,0.32,0.09,1.01,1.06,0.99,0.85,1.6227784956095237,1.0,23.592696047172037,1.0147136679756477,-0.10326269653748554,-0.2372384369510676,-0.2659462221618307,0.11673730346251446,0.028761563048932404,0.005053777838169293,0.005053777838169293,88.71228121005481
1791,0.15,0.32,0.09,1.01,1.06,0.99,0.87,1.6227784956095237,1.0,23.592696047172037,1.0147136679756477,-0.10326269653748554,-0.2372384369510676,-0.2659462221618307,0.11673730346251446,0.028761563048932404,0.005053777838169293,0.005053777838169293,88.71228121005481
1792,0.15,0.32,0.07,0.99,1.02,1.0,0.83,1.6256883626748606,1.0,23.590778704375204,1.0254229188989021,-0.10323638436225302,-0.23764912594999454,-0.2643375547093034,0.11676361563774698,0.02835087405000547,0.006662445290696595,0.006662445290696595,89.24490025762094
1793,0.15,0.32,0.07,0.99,1.02,1.0,0.85,1.6256883626748606,1.0,23.590778704375204,1.0254229188989021,-0.10323638436225302,-0.23764912594999454,-0.2643375547093034,0.11676361563774698,0.02835087405000547,0.006662445290696595,0.006662445290696595,89.24490025762094
1794,0.15,0.32,0.07,0.99,1.02,1.0,0.87,1.6256883626748606,1.0,23.590778704375204,1.0254229188989021,-0.10323638436225302,-0.23764912594999454,-0.2643375547093034,0.11676361563774698,0.02835087405000547,0.006662445290696595,0.006662445290696595,89.24490025762094
1795,0.15,0.32,0.08,0.99,1.02,1.0,0.83,1.6256883626748606,1.0,23.590778704375204,1.0254229188989021,-0.10323638436225302,-0.23764912594999454,-0.2643375547093034,0.11676361563774698,0.02835087405000547,0.006662445290696595,0.006662445290696595,89.24490025762094
1796,0.15,0.32,0.08,0.99,1.02,1.0,0.85,1.6256883626748606,1.0,23.590778704375204,1.0254229188989021,-0.10323638436225302,-0.23764912594999454,-0.2643375547093034,0.11676361563774698,0.02835087405000547,0.006662445290696595,0.006662445290696595,89.24490025762094
1797,0.15,0.32,0.08,0.99,1.02,1.0,0.87,1.6256883626748606,1.0,23.590778704375204,1.0254229188989021,-0.10323638436225302,-0.23764912594999454,-0.2643375547093034,0.11676361563774698,0.02835087405000547,0.006662445290696595,0.006662445290696595,89.24490025762094
1798,0.15,0.32,0.09,0.99,1.02,1.0,0.83,1.6256883626748606,1.0,23.590778704375204,1.0254229188989021,-0.10323638436225302,-0.23764912594999454,-0.2643375547093034,0.11676361563774698,0.02835087405000547,0.006662445290696595,0.006662445290696595,89.24490025762094
1799,0.15,0.32,0.09,0.99,1.02,1.0,0.85,1.6256883626748606,1.0,23.590778704375204,1.0254229188989021,-0.10323638436225302,-0.23764912594999454,-0.2643375547093034,0.11676361563774698,0.02835087405000547,0.006662445290696595,0.006662445290696595,89.24490025762094
1800,0.15,0.32,0.09,0.99,1.02,1.0,0.87,1.6256883626748606,1.0,23.590778704375204,1.0254229188989021,-0.10323638436225302,-0.23764912594999454,-0.2643375547093034,0.11676361563774698,0.02835087405000547,0.006662445290696595,0.006662445290696595,89.24490025762094
1801,0.16,0.32,0.07,1.0,1.04,0.99,0.83,1.6268722832362188,1.0,23.58474965458837,1.0161081318203788,-0.10965441965768119,-0.25181465765013944,-0.26595484527481017,0.11034558034231881,0.014185342349860575,0.005045154725189849,0.005045154725189849,88.6795261436893
1802,0.16,0.32,0.07,1.0,1.04,0.99,0.85,1.6268722832362188,1.0,23.58474965458837,1.0161081318203788,-0.10965441965768119,-0.25181465765013944,-0.26595484527481017,0.11034558034231881,0.014185342349860575,0.005045154725189849,0.005045154725189849,88.6795261436893
1803,0.16,0.32,0.07,1.0,1.04,0.99,0.87,1.6268722832362188,1.0,23.58474965458837,1.0161081318203788,-0.10965441965768119,-0.25181465765013944,-0.26595484527481017,0.11034558034231881,0.014185342349860575,0.005045154725189849,0.005045154725189849,88.6795261436893
1804,0.16,0.32,0.08,1.0,1.04,0.99,0.83,1.6268722832362188,1.0,23.58474965458837,1.0161081318203788,-0.10965441965768119,-0.25181465765013944,-0.26595484527481017,0.11034558034231881,0.014185342349860575,0.005045154725189849,0.005045154725189849,88.6795261436893
1805,0.16,0.32,0.08,1.0,1.04,0.99,0.85,1.6268722832362188,1.0,23.58474965458837,1.0161081318203788,-0.10965441965768119,-0.25181465765013944,-0.26595484527481017,0.11034558034231881,0.014185342349860575,0.005045154725189849,0.005045154725189849,88.6795261436893
1806,0.16,0.32,0.08,1.0,1.04,0.99,0.87,1.6268722832362188,1.0,23.58474965458837,1.0161081318203788,-0.10965441965768119,-0.25181465765013944,-0.26595484527481017,0.11034558034231881,0.014185342349860575,0.005045154725189849,0.005045154725189849,88.6795261436893
1807,0.16,0.32,0.09,1.0,1.04,0.99,0.83,1.6268722832362188,1.0,23.58474965458837,1.0161081318203788,-0.10965441965768119,-0.25181465765013944,-0.26595484527481017,0.11034558034231881,0.014185342349860575,0.005045154725189849,0.005045154725189849,88.6795261436893
1808,0.16,0.32,0.09,1.0,1.04,0.99,0.85,1.6268722832362188,1.0,23.58474965458837,1.0161081318203788,-0.10965441965768119,-0.25181465765013944,-0.26595484527481017,0.11034558034231881,0.014185342349860575,0.005045154725189849,0.005045154725189849,88.6795261436893
1809,0.16,0.32,0.09,1.0,1.04,0.99,0.87,1.6268722832362188,1.0,23.58474965458837,1.0161081318203788,-0.10965441965768119,-0.25181465765013944,-0.26595484527481017,0.11034558034231881,0.014185342349860575,0.005045154725189849,0.005045154725189849,88.6795261436893
1810,0.15,0.32,0.07,1.0,1.02,0.99,0.83,1.624678229457945,1.0,23.543785191712153,1.023508359790528,-0.10324079857586099,-0.23758017684056676,-0.2643375547093034,0.11675920142413901,0.028419823159433255,0.006662445290696595,0.006662445290696595,89.0671218382256
1811,0.15,0.32,0.07,1.0,1.02,0.99,0.85,1.624678229457945,1.0,23.543785191712153,1.023508359790528,-0.10324079857586099,-0.23758017684056676,-0.2643375547093034,0.11675920142413901,0.028419823159433255,0.006662445290696595,0.006662445290696595,89.0671218382256
1812,0.15,0.32,0.07,1.0,1.02,0.99,0.87,1.624678229457945,1.0,23.543785191712153,1.023508359790528,-0.10324079857586099,-0.23758017684056676,-0.2643375547093034,0.11675920142413901,0.028419823159433255,0.006662445290696595,0.006662445290696595,89.0671218382256
1813,0.15,0.32,0.08,1.0,1.02,0.99,0.83,1.624678229457945,1.0,23.543785191712153,1.023508359790528,-0.10324079857586099,-0.23758017684056676,-0.2643375547093034,0.11675920142413901,0.028419823159433255,0.006662445290696595,0.006662445290696595,89.0671218382256
1814,0.15,0.32,0.08,1.0,1.02,0.99,0.85,1.624678229457945,1.0,23.543785191712153,1.023508359790528,-0.10324079857586099,-0.23758017684056676,-0.2643375547093034,0.11675920142413901,0.028419823159433255,0.006662445290696595,0.006662445290696595,89.0671218382256
1815,0.15,0.32,0.08,1.0,1.02,0.99,0.87,1.624678229457945,1.0,23.543785191712153,1.023508359790528,-0.10324079857586099,-0.23758017684056676,-0.2643375547093034,0.11675920142413901,0.028419823159433255,0.006662445290696595,0.006662445290696595,89.0671218382256
1816,0.15,0.32,0.09,1.0,1.02,0.99,0.83,1.624678229457945,1.0,23.543785191712153,1.023508359790528,-0.10324079857586099,-0.23758017684056676,-0.2643375547093034,0.11675920142413901,0.028419823159433255,0.006662445290696595,0.006662445290696595,89.0671218382256
1817,0.15,0.32,0.09,1.0,1.02,0.99,0.85,1.624678229457945,1.0,23.543785191712153,1.023508359790528,-0.10324079857586099,-0.23758017684056676,-0.2643375547093034,0.11675920142413901,0.028419823159433255,0.006662445290696595,0.006662445290696595,89.0671218382256
1818,0.15,0.32,0.09,1.0,1.02,0.99,0.87,1.624678229457945,1.0,23.543785191712153,1.023508359790528,-0.10324079857586099,-0.23758017684056676,-0.2643375547093034,0.11675920142413901,0.028419823159433255,0.006662445290696595,0.006662445290696595,89.0671218382256
1819,0.16,0.32,0.07,0.99,1.06,1.0,0.83,1.625940758589289,1.0,23.54126654094492,1.0143465278705421,-0.10965845981046518,-0.25175236705825255,-0.26600699921546733,0.11034154018953482,0.014247632941747468,0.004993000784532686,0.004993000784532686,88.49867338218552
1820,0.16,0.32,0.07,0.99,1.06,1.0,0.85,1.625940758589289,1.0,23.54126654094492,1.0143465278705421,-0.10965845981046518,-0.25175236705825255,-0.26600699921546733,0.11034154018953482,0.014247632941747468,0.004993000784532686,0.004993000784532686,88.49867338218552
1821,0.16,0.32,0.07,0.99,1.06,1.0,0.87,1.625940758589289,1.0,23.54126654094492,1.0143465278705421,-0.10965845981046518,-0.25175236705825255,-0.26600699921546733,0.11034154018953482,0.014247632941747468,0.004993000784532686,0.004993000784532686,88.49867338218552
1822,0.16,0.32,0.08,0.99,1.06,1.0,0.83,1.625940758589289,1.0,23.54126654094492,1.0143465278705421,-0.10965845981046518,-0.25175236705825255,-0.26600699921546733,0.11034154018953482,0.014247632941747468,0.004993000784532686,0.004993000784532686,88.49867338218552
1823,0.16,0.32,0.08,0.99,1.06,1.0,0.85,1.625940758589289,1.0,23.54126654094492,1.0143465278705421,-0.10965845981046518,-0.25175236705825255,-0.26600699921546733,0.11034154018953482,0.014247632941747468,0.004993000784532686,0.004993000784532686,88.49867338218552
1824,0.16,0.32,0.08,0.99,1.06,1.0,0.87,1.625940758589289,1.0,23.54126654094492,1.0143465278705421,-0.10965845981046518,-0.25175236705825255,-0.26600699921546733,0.11034154018953482,0.014247632941747468,0.004993000784532686,0.004993000784532686,88.49867338218552
1825,0.16,0.32,0.09,0.99,1.06,1.0,0.83,1.625940758589289,1.0,23.54126654094492,1.0143465278705421,-0.10965845981046518,-0.25175236705825255,-0.26600699921546733,0.11034154018953482,0.014247632941747468,0.004993000784532686,0.004993000784532686,88.49867338218552
1826,0.16,0.32,0.09,0.99,1.06,1.0,0.85,1.625940758589289,1.0,23.54126654094492,1.0143465278705421,-0.10965845981046518,-0.25175236705825255,-0.26600699921546733,0.11034154018953482,0.014247632941747468,0.004993000784532686,0.004993000784532686,88.49867338218552
1827,0.16,0.32,0.09,0.99,1.06,1.0,0.87,1.625940758589289,1.0,23.54126654094492,1.0143465278705421,-0.10965845981046518,-0.25175236705825255,-0.26600699921546733,0.11034154018953482,0.014247632941747468,0.004993000784532686,0.004993000784532686,88.49867338218552
1828,0.16,0.32,0.07,0.99,1.0,0.99,0.83,1.6287044230824428,1.0,23.531887383696,1.0245917797580988,-0.10963292948330061,-0.2521462763750535,-0.26618388507241797,0.11036707051669939,0.013853723624946523,0.004816114927582049,0.004816114927582049,88.40462816632913
1829,0.16,0.32,0.07,0.99,1.0,0.99,0.85,1.6287044230824428,1.0,23.531887383696,1.0245917797580988,-0.10963292948330061,-0.2521462763750535,-0.26618388507241797,0.11036707051669939,0.013853723624946523,0.004816114927582049,0.004816114927582049,88.40462816632913
1830,0.16,0.32,0.07,0.99,1.0,0.99,0.87,1.6287044230824428,1.0,23.531887383696,1.0245917797580988,-0.10963292948330061,-0.2521462763750535,-0.26618388507241797,0.11036707051669939,0.013853723624946523,0.004816114927582049,0.004816114927582049,88.40462816632913
1831,0.16,0.32,0.08,0.99,1.0,0.99,0.83,1.6287044230824428,1.0,23.531887383696,1.0245917797580988,-0.10963292948330061,-0.2521462763750535,-0.26618388507241797,0.11036707051669939,0.013853723624946523,0.004816114927582049,0.004816114927582049,88.40462816632913
1832,0.16,0.32,0.08,0.99,1.0,0.99,0.85,1.6287044230824428,1.0,23.531887383696,1.0245917797580988,-0.10963292948330061,-0.2521462763750535,-0.26618388507241797,0.11036707051669939,0.013853723624946523,0.004816114927582049,0.004816114927582049,88.40462816632913
1833,0.16,0.32,0.08,0.99,1.0,0.99,0.87,1.6287044230824428,1.0,23.531887383696,1.0245917797580988,-0.10963292948330061,-0.2521462763750535,-0.26618388507241797,0.11036707051669939,0.013853723624946523,0.004816114927582049,0.004816114927582049,88.40462816632913
1834,0.16,0.32,0.09,0.99,1.0,0.99,0.83,1.6287044230824428,1.0,23.531887383696,1.0245917797580988,-0.10963292948330061,-0.2521462763750535,-0.26618388507241797,0.11036707051669939,0.013853723624946523,0.004816114927582049,0.004816114927582049,88.40462816632913
1835,0.16,0.32,0.09,0.99,1.0,0.99,0.85,1.6287044230824428,1.0,23.531887383696,1.0245917797580988,-0.10963292948330061,-0.2521462763750535,-0.26618388507241797,0.11036707051669939,0.013853723624946523,0.004816114927582049,0.004816114927582049,88.40462816632913
1836,0.16,0.32,0.09,0.99,1.0,0.99,0.87,1.6287044230824428,1.0,23.531887383696,1.0245917797580988,-0.10963292948330061,-0.2521462763750535,-0.26618388507241797,0.11036707051669939,0.013853723624946523,0.004816114927582049,0.004816114927582049,88.40462816632913
1837,0.15,0.32,0.07,0.99,1.04,1.0,0.83,1.623727710451861,1.0,23.49957954490261,1.0216998377556652,-0.10324495312984516,-0.23751530219975758,-0.2643375547093034,0.11675504687015484,0.02848469780024243,0.006662445290696595,0.006662445290696595,88.89989003168886
1838,0.15,0.32,0.07,0.99,1.04,1.0,0.85,1.623727710451861,1.0,23.49957954490261,1.0216998377556652,-0.10324495312984516,-0.23751530219975758,-0.2643375547093034,0.11675504687015484,0.02848469780024243,0.006662445290696595,0.006662445290696595,88.89989003168886
1839,0.15,0.32,0.07,0.99,1.04,1.0,0.87,1.623727710451861,1.0,23.49957954490261,1.0216998377556652,-0.10324495312984516,-0.23751530219975758,-0.2643375547093034,0.11675504687015484,0.02848469780024243,0.006662445290696595,0.006662445290696595,88.89989003168886
1840,0.15,0.32,0.08,0.99,1.04,1.0,0.83,1.623727710451861,1.0,23.49957954490261,1.0216998377556652,-0.10324495312984516,-0.23751530219975758,-0.2643375547093034,0.11675504687015484,0.02848469780024243,0.006662445290696595,0.006662445290696595,88.89989003168886
1841,0.15,0.32,0.08,0.99,1.04,1.0,0.85,1.623727710451861,1.0,23.49957954490261,1.0216998377556652,-0.10324495312984516,-0.23751530219975758,-0.2643375547093034,0.11675504687015484,0.02848469780024243,0.006662445290696595,0.006662445290696595,88.89989003168886
1842,0.15,0.32,0.08,0.99,1.04,1.0,0.87,1.623727710451861,1.0,23.49957954490261,1.0216998377556652,-0.10324495312984516,-0.23751530219975758,-0.2643375547093034,0.11675504687015484,0.02848469780024243,0.006662445290696595,0.006662445290696595,88.89989003168886
1843,0.15,0.32,0.09,0.99,1.04,1.0,0.83,1.623727710451861,1.0,23.49957954490261,1.0216998377556652,-0.10324495312984516,-0.23751530219975758,-0.2643375547093034,0.11675504687015484,0.02848469780024243,0.006662445290696595,0.006662445290696595,88.89989003168886
1844,0.15,0.32,0.09,0.99,1.04,1.0,0.85,1.623727710451861,1.0,23.49957954490261,1.0216998377556652,-0.10324495312984516,-0.23751530219975758,-0.2643375547093034,0.11675504687015484,0.02848469780024243,0.006662445290696595,0.006662445290696595,88.89989003168886
1845,0.15,0.32,0.09,0.99,1.04,1.0,0.87,1.623727710451861,1.0,23.49957954490261,1.0216998377556652,-0.10324495312984516,-0.23751530219975758,-0.2643375547093034,0.11675504687015484,0.02848469780024243,0.006662445290696595,0.006662445290696595,88.89989003168886
1846,0.16,0.32,0.07,1.0,1.06,0.99,0.83,1.6248905320775697,1.0,23.4922594407871,1.0123531706052695,-0.10966301572743353,-0.25168214488734264,-0.26606588223454997,0.11033698427256647,0.014317855112657374,0.004934117765450052,0.004934117765450052,88.29489614935873
1847,0.16,0.32,0.07,1.0,1.06,0.99,0.85,1.6248905320775697,1.0,23.4922594407871,1.0123531706052695,-0.10966301572743353,-0.25168214488734264,-0.26606588223454997,0.11033698427256647,0.014317855112657374,0.004934117765450052,0.004934117765450052,88.29489614935873
1848,0.16,0.32,0.07,1.0,1.06,0.99,0.87,1.6248905320775697,1.0,23.4922594407871,1.0123531706052695,-0.10966301572743353,-0.25168214488734264,-0.26606588223454997,0.11033698427256647,0.014317855112657374,0.004934117765450052,0.004934117765450052,88.29489614935873
1849,0.16,0.32,0.08,1.0,1.06,0.99,0.83,1.6248905320775697,1.0,23.4922594407871,1.0123531706052695,-0.10966301572743353,-0.25168214488734264,-0.26606588223454997,0.11033698427256647,0.014317855112657374,0.004934117765450052,0.004934117765450052,88.29489614935873
1850,0.16,0.32,0.08,1.0,1.06,0.99,0.85,1.6248905320775697,1.0,23.4922594407871,1.0123531706052695,-0.10966301572743353,-0.25168214488734264,-0.26606588223454997,0.11033698427256647,0.014317855112657374,0.004934117765450052,0.004934117765450052,88.29489614935873
1851,0.16,0.32,0.08,1.0,1.06,0.99,0.87,1.6248905320775697,1.0,23.4922594407871,1.0123531706052695,-0.10966301572743353,-0.25168214488734264,-0.26606588223454997,0.11033698427256647,0.014317855112657374,0.004934117765450052,0.004934117765450052,88.29489614935873
1852,0.16,0.32,0.09,1.0,1.06,0.99,0.83,1.6248905320775697,1.0,23.4922594407871,1.0123531706052695,-0.10966301572743353,-0.25168214488734264,-0.26606588223454997,0.11033698427256647,0.014317855112657374,0.004934117765450052,0.004934117765450052,88.29489614935873
1853,0.16,0.32,0.09,1.0,1.06,0.99,0.85,1.6248905320775697,1.0,23.4922594407871,1.0123531706052695,-0.10966301572743353,-0.25168214488734264,-0.26606588223454997,0.11033698427256647,0.014317855112657374,0.004934117765450052,0.004934117765450052,88.29489614935873
1854,0.16,0.32,0.09,1.0,1.06,0.99,0.87,1.6248905320775697,1.0,23.4922594407871,1.0123531706052695,-0.10966301572743353,-0.25168214488734264,-0.26606588223454997,0.11033698427256647,0.014317855112657374,0.004934117765450052,0.004934117765450052,88.29489614935873
1855,0.15,0.32,0.07,1.0,1.04,0.99,0.83,1.6226981946696442,1.0,23.451716066524774,1.0197335466895054,-0.10324945389666118,-0.2374450417397408,-0.2643375547093034,0.11675054610333882,0.028554958260259222,0.006662445290696595,0.006662445290696595,88.7188204956917
1856,0.15,0.32,0.07,1.0,1.04,0.99,0.85,1.6226981946696442,1.0,23.451716066524774,1.0197335466895054,-0.10324945389666118,-0.2374450417397408,-0.2643375547093034,0.11675054610333882,0.028554958260259222,0.006662445290696595,0.006662445290696595,88.7188204956917
1857,0.15,0.32,0.07,1.0,1.04,0.99,0.87,1.6226981946696442,1.0,23.451716066524774,1.0197335466895054,-0.10324945389666118,-0.2374450417397408,-0.2643375547093034,0.11675054610333882,0.028554958260259222,0.006662445290696595,0.006662445290696595,88.7188204956917
1858,0.15,0.32,0.08,1.0,1.04,0.99,0.83,1.6226981946696442,1.0,23.451716066524774,1.0197335466895054,-0.10324945389666118,-0.2374450417397408,-0.2643375547093034,0.11675054610333882,0.028554958260259222,0.006662445290696595,0.006662445290696595,88.7188204956917
1859,0.15,0.32,0.08,1.0,1.04,0.99,0.85,1.6226981946696442,1.0,23.451716066524774,1.0197335466895054,-0.10324945389666118,-0.2374450417397408,-0.2643375547093034,0.11675054610333882,0.028554958260259222,0.006662445290696595,0.006662445290696595,88.7188204956917
1860,0.15,0.32,0.08,1.0,1.04,0.99,0.87,1.6226981946696442,1.0,23.451716066524774,1.0197335466895054,-0.10324945389666118,-0.2374450417397408,-0.2643375547093034,0.11675054610333882,0.028554958260259222,0.006662445290696595,0.006662445290696595,88.7188204956917
1861,0.15,0.32,0.09,1.0,1.04,0.99,0.83,1.6226981946696442,1.0,23.451716066524774,1.0197335466895054,-0.10324945389666118,-0.2374450417397408,-0.2643375547093034,0.11675054610333882,0.028554958260259222,0.006662445290696595,0.006662445290696595,88.7188204956917
1862,0.15,0.32,0.09,1.0,1.04,0.99,0.85,1.6226981946696442,1.0,23.451716066524774,1.0197335466895054,-0.10324945389666118,-0.2374450417397408,-0.2643375547093034,0.11675054610333882,0.028554958260259222,0.006662445290696595,0.006662445290696595,88.7188204956917
1863,0.15,0.32,0.09,1.0,1.04,0.99,0.87,1.6226981946696442,1.0,23.451716066524774,1.0197335466895054,-0.10324945389666118,-0.2374450417397408,-0.2643375547093034,0.11675054610333882,0.028554958260259222,0.006662445290696595,0.006662445290696595,88.7188204956917
1864,0.16,0.32,0.07,0.99,1.02,0.99,0.83,1.6267444655705625,1.0,23.44118325740545,1.020924415932626,-0.10964143959235517,-0.2520148978396656,-0.2662930703611439,0.11035856040764483,0.01398510216033444,0.0047069296388561055,0.0047069296388561055,88.02776289151933
1865,0.16,0.32,0.07,0.99,1.02,0.99,0.85,1.6267444655705625,1.0,23.44118325740545,1.020924415932626,-0.10964143959235517,-0.2520148978396656,-0.2662930703611439,0.11035856040764483,0.01398510216033444,0.0047069296388561055,0.0047069296388561055,88.02776289151933
1866,0.16,0.32,0.07,0.99,1.02,0.99,0.87,1.6267444655705625,1.0,23.44118325740545,1.020924415932626,-0.10964143959235517,-0.2520148978396656,-0.2662930703611439,0.11035856040764483,0.01398510216033444,0.0047069296388561055,0.0047069296388561055,88.02776289151933
1867,0.16,0.32,0.08,0.99,1.02,0.99,0.83,1.6267444655705625,1.0,23.44118325740545,1.020924415932626,-0.10964143959235517,-0.2520148978396656,-0.2662930703611439,0.11035856040764483,0.01398510216033444,0.0047069296388561055,0.0047069296388561055,88.02776289151933
1868,0.16,0.32,0.08,0.99,1.02,0.99,0.85,1.6267444655705625,1.0,23.44118325740545,1.020924415932626,-0.10964143959235517,-0.2520148978396656,-0.2662930703611439,0.11035856040764483,0.01398510216033444,0.0047069296388561055,0.0047069296388561055,88.02776289151933
1869,0.16,0.32,0.08,0.99,1.02,0.99,0.87,1.6267444655705625,1.0,23.44118325740545,1.020924415932626,-0.10964143959235517,-0.2520148978396656,-0.2662930703611439,0.11035856040764483,0.01398510216033444,0.0047069296388561055,0.0047069296388561055,88.02776289151933
