rank,rerisk,hold,cap,derisk,override_scale,min_median_delta_terminal,min_pass_rate_terminal,worst_median_delta_maxdd,worst_fold_maxdd,avg_median_delta_terminal,avg_median_delta_sharpe,full_delta_terminal,full_candidate_terminal,full_candidate_sharpe,full_candidate_maxdd
21,0.02,0.34,0.02,0.22,1.15,0.0699187533563228,1.0,-0.007748529944352878,-0.15787530426015017,0.11467663348964124,0.11395606776529006,21.07430394268423,69.26591094833987,1.0714346502946759,-0.3236058980430434
22,0.02,0.34,0.03,0.22,1.15,0.0699187533563228,1.0,-0.007748529944352878,-0.15787530426015017,0.11467663348964124,0.11395606776529006,21.07430394268423,69.26591094833987,1.0714346502946759,-0.3236058980430434
23,0.04,0.34,0.02,0.22,1.15,0.0699187533563228,1.0,-0.007748529944352878,-0.15787530426015017,0.11467663348964124,0.11395606776529006,21.07430394268423,69.26591094833987,1.0714346502946759,-0.3236058980430434
24,0.04,0.34,0.03,0.22,1.15,0.0699187533563228,1.0,-0.007748529944352878,-0.15787530426015017,0.11467663348964124,0.11395606776529006,21.07430394268423,69.26591094833987,1.0714346502946759,-0.3236058980430434
25,0.0,0.4,0.02,0.22,1.1,0.05426574227922254,1.0,-0.007187543383389006,-0.15811417645455728,0.1035034241944436,0.11002241318014172,18.872074646919522,67.06368165257516,1.0768250621917776,-0.31978648454775294
26,0.0,0.4,0.03,0.22,1.1,0.05426574227922254,1.0,-0.007187543383389006,-0.15811417645455728,0.1035034241944436,0.11002241318014172,18.872074646919522,67.06368165257516,1.0768250621917776,-0.31978648454775294
27,0.02,0.4,0.02,0.22,1.1,0.05426574227922254,1.0,-0.007187543383389006,-0.15811417645455728,0.1035034241944436,0.11002241318014172,18.872074646919522,67.06368165257516,1.0768250621917776,-0.31978648454775294
28,0.02,0.4,0.03,0.22,1.1,0.05426574227922254,1.0,-0.007187543383389006,-0.15811417645455728,0.1035034241944436,0.11002241318014172,18.872074646919522,67.06368165257516,1.0768250621917776,-0.31978648454775294
29,0.04,0.4,0.02,0.22,1.1,0.05426574227922254,1.0,-0.007187543383389006,-0.15811417645455728,0.1035034241944436,0.11002241318014172,18.872074646919522,67.06368165257516,1.0768250621917776,-0.31978648454775294
30,0.04,0.4,0.03,0.22,1.1,0.05426574227922254,1.0,-0.007187543383389006,-0.15811417645455728,0.1035034241944436,0.11002241318014172,18.872074646919522,67.06368165257516,1.0768250621917776,-0.31978648454775294
31,0.0,0.38,0.02,0.22,1.1,0.05155080897501585,1.0,-0.007187543383389394,-0.15721905999642072,0.10087866662928657,0.11125280369666735,18.50633228092473,66.69793928658036,1.076179189743474,-0.3197864845477544
32,0.0,0.38,0.03,0.22,1.1,0.05155080897501585,1.0,-0.007187543383389394,-0.15721905999642072,0.10087866662928657,0.11125280369666735,18.50633228092473,66.69793928658036,1.076179189743474,-0.3197864845477544
33,0.02,0.38,0.02,0.22,1.1,0.05155080897501585,1.0,-0.007187543383389394,-0.15721905999642072,0.10087866662928657,0.11125280369666735,18.50633228092473,66.69793928658036,1.076179189743474,-0.3197864845477544
34,0.02,0.38,0.03,0.22,1.1,0.05155080897501585,1.0,-0.007187543383389394,-0.15721905999642072,0.10087866662928657,0.11125280369666735,18.50633228092473,66.69793928658036,1.076179189743474,-0.3197864845477544
35,0.04,0.38,0.02,0.22,1.1,0.05155080897501585,1.0,-0.007187543383389394,-0.15721905999642072,0.10087866662928657,0.11125280369666735,18.50633228092473,66.69793928658036,1.076179189743474,-0.3197864845477544
36,0.04,0.38,0.03,0.22,1.1,0.05155080897501585,1.0,-0.007187543383389394,-0.15721905999642072,0.10087866662928657,0.11125280369666735,18.50633228092473,66.69793928658036,1.076179189743474,-0.3197864845477544
37,0.0,0.36,0.02,0.22,1.1,0.04883561872551967,1.0,-0.007187543383388784,-0.15632352862054677,0.09825430315393063,0.11214955783219718,18.141907933073632,66.33351493872927,1.075495171238046,-0.3197864845477548
38,0.0,0.36,0.03,0.22,1.1,0.04883561872551967,1.0,-0.007187543383388784,-0.15632352862054677,0.09825430315393063,0.11214955783219718,18.141907933073632,66.33351493872927,1.075495171238046,-0.3197864845477548
39,0.02,0.36,0.02,0.22,1.1,0.04883561872551967,1.0,-0.007187543383388784,-0.15632352862054677,0.09825430315393063,0.11214955783219718,18.141907933073632,66.33351493872927,1.075495171238046,-0.3197864845477548
40,0.02,0.36,0.03,0.22,1.1,0.04883561872551967,1.0,-0.007187543383388784,-0.15632352862054677,0.09825430315393063,0.11214955783219718,18.141907933073632,66.33351493872927,1.075495171238046,-0.3197864845477548
41,0.04,0.36,0.02,0.22,1.1,0.04883561872551967,1.0,-0.007187543383388784,-0.15632352862054677,0.09825430315393063,0.11214955783219718,18.141907933073632,66.33351493872927,1.075495171238046,-0.3197864845477548
42,0.04,0.36,0.03,0.22,1.1,0.04883561872551967,1.0,-0.007187543383388784,-0.15632352862054677,0.09825430315393063,0.11214955783219718,18.141907933073632,66.33351493872927,1.075495171238046,-0.3197864845477548
43,0.0,0.34,0.02,0.22,1.1,0.04612017627692988,0.75,-0.007187543383389228,-0.15542758231267673,0.09563033704129337,0.1127056402936013,17.778801699754332,65.97040870540997,1.0747729258646959,-0.3197864845477547
44,0.0,0.34,0.03,0.22,1.1,0.04612017627692988,0.75,-0.007187543383389228,-0.15542758231267673,0.09563033704129337,0.1127056402936013,17.778801699754332,65.97040870540997,1.0747729258646959,-0.3197864845477547
45,0.02,0.34,0.02,0.22,1.1,0.04612017627692988,0.75,-0.007187543383389228,-0.15542758231267673,0.09563033704129337,0.1127056402936013,17.778801699754332,65.97040870540997,1.0747729258646959,-0.3197864845477547
46,0.02,0.34,0.03,0.22,1.1,0.04612017627692988,0.75,-0.007187543383389228,-0.15542758231267673,0.09563033704129337,0.1127056402936013,17.778801699754332,65.97040870540997,1.0747729258646959,-0.3197864845477547
47,0.04,0.34,0.02,0.22,1.1,0.04612017627692988,0.75,-0.007187543383389228,-0.15542758231267673,0.09563033704129337,0.1127056402936013,17.778801699754332,65.97040870540997,1.0747729258646959,-0.3197864845477547
48,0.04,0.34,0.03,0.22,1.1,0.04612017627692988,0.75,-0.007187543383389228,-0.15542758231267673,0.09563033704129337,0.1127056402936013,17.778801699754332,65.97040870540997,1.0747729258646959,-0.3197864845477547
49,0.0,0.4,0.02,0.2,1.15,0.034208078316826596,1.0,-0.0045462904533247195,-0.15377697888539255,0.0625690071158667,0.08614739927962041,10.850760728732844,59.04236773438848,1.0701005068166625,-0.307145491133196
50,0.0,0.4,0.03,0.2,1.15,0.034208078316826596,1.0,-0.0045462904533247195,-0.15377697888539255,0.0625690071158667,0.08614739927962041,10.850760728732844,59.04236773438848,1.0701005068166625,-0.307145491133196
51,0.02,0.4,0.02,0.2,1.15,0.034208078316826596,1.0,-0.0045462904533247195,-0.15377697888539255,0.0625690071158667,0.08614739927962041,10.850760728732844,59.04236773438848,1.0701005068166625,-0.307145491133196
52,0.02,0.4,0.03,0.2,1.15,0.034208078316826596,1.0,-0.0045462904533247195,-0.15377697888539255,0.0625690071158667,0.08614739927962041,10.850760728732844,59.04236773438848,1.0701005068166625,-0.307145491133196
53,0.04,0.4,0.02,0.2,1.15,0.034208078316826596,1.0,-0.0045462904533247195,-0.15377697888539255,0.0625690071158667,0.08614739927962041,10.850760728732844,59.04236773438848,1.0701005068166625,-0.307145491133196
54,0.04,0.4,0.03,0.2,1.15,0.034208078316826596,1.0,-0.0045462904533247195,-0.15377697888539255,0.0625690071158667,0.08614739927962041,10.850760728732844,59.04236773438848,1.0701005068166625,-0.307145491133196
55,0.0,0.38,0.02,0.2,1.15,0.0315151756564489,1.0,-0.004235905356352765,-0.15287725678921182,0.05999140535872974,0.08780824807291271,10.528741177373398,58.72034818302903,1.0694517405840398,-0.3071454911331961
56,0.0,0.38,0.03,0.2,1.15,0.0315151756564489,1.0,-0.004235905356352765,-0.15287725678921182,0.05999140535872974,0.08780824807291271,10.528741177373398,58.72034818302903,1.0694517405840398,-0.3071454911331961
57,0.02,0.38,0.02,0.2,1.15,0.0315151756564489,1.0,-0.004235905356352765,-0.15287725678921182,0.05999140535872974,0.08780824807291271,10.528741177373398,58.72034818302903,1.0694517405840398,-0.3071454911331961
58,0.02,0.38,0.03,0.2,1.15,0.0315151756564489,1.0,-0.004235905356352765,-0.15287725678921182,0.05999140535872974,0.08780824807291271,10.528741177373398,58.72034818302903,1.0694517405840398,-0.3071454911331961
59,0.04,0.38,0.02,0.2,1.15,0.0315151756564489,1.0,-0.004235905356352765,-0.15287725678921182,0.05999140535872974,0.08780824807291271,10.528741177373398,58.72034818302903,1.0694517405840398,-0.3071454911331961
60,0.04,0.38,0.03,0.2,1.15,0.0315151756564489,1.0,-0.004235905356352765,-0.15287725678921182,0.05999140535872974,0.08780824807291271,10.528741177373398,58.72034818302903,1.0694517405840398,-0.3071454911331961
61,0.0,0.36,0.02,0.2,1.15,0.028430466239160346,0.75,-0.004056958569142954,-0.15197711764990152,0.05725420557117928,0.089128389060993,10.207882244990877,58.39948925064651,1.0687631247671128,-0.3071454911331971
62,0.0,0.36,0.03,0.2,1.15,0.028430466239160346,0.75,-0.004056958569142954,-0.15197711764990152,0.05725420557117928,0.089128389060993,10.207882244990877,58.39948925064651,1.0687631247671128,-0.3071454911331971
63,0.02,0.36,0.02,0.2,1.15,0.028430466239160346,0.75,-0.004056958569142954,-0.15197711764990152,0.05725420557117928,0.089128389060993,10.207882244990877,58.39948925064651,1.0687631247671128,-0.3071454911331971
64,0.02,0.36,0.03,0.2,1.15,0.028430466239160346,0.75,-0.004056958569142954,-0.15197711764990152,0.05725420557117928,0.089128389060993,10.207882244990877,58.39948925064651,1.0687631247671128,-0.3071454911331971
65,0.04,0.36,0.02,0.2,1.15,0.028430466239160346,0.75,-0.004056958569142954,-0.15197711764990152,0.05725420557117928,0.089128389060993,10.207882244990877,58.39948925064651,1.0687631247671128,-0.3071454911331971
66,0.04,0.36,0.03,0.2,1.15,0.028430466239160346,0.75,-0.004056958569142954,-0.15197711764990152,0.05725420557117928,0.089128389060993,10.207882244990877,58.39948925064651,1.0687631247671128,-0.3071454911331971
67,0.0,0.34,0.02,0.2,1.15,0.024471315729385212,0.75,-0.004056958569143343,-0.15107656145313964,0.05424935028464263,0.09009985142267497,9.888184015133746,58.07979102078938,1.0680345679937189,-0.30714549113319645
