rank,rerisk,hold,cap,derisk,override_scale,min_median_delta_terminal,min_pass_rate_terminal,worst_median_delta_maxdd,worst_fold_maxdd,avg_median_delta_terminal,avg_median_delta_sharpe,full_delta_terminal,full_candidate_terminal,full_candidate_sharpe,full_candidate_maxdd
93,0.02,0.4,0.02,0.28,0.7,-0.14681379268847794,0.25,-0.01779848921426208,-0.15899877675274354,0.050004551956057935,0.13301356953950588,13.320557971521808,61.51216497717744,1.0515102461387085,-0.3517209878668096
94,0.0,0.35,0.02,0.28,0.7,-0.15228733194862198,0.0,-0.017798489214262858,-0.15676251644654204,0.04497055152413602,0.14010497389475404,12.504201094507003,60.69580810016264,1.0498639795050728,-0.3522365710524218
95,0.01,0.35,0.02,0.28,0.7,-0.15228733194862198,0.0,-0.017798489214262858,-0.15676251644654204,0.04497055152413602,0.14010497389475404,12.504201094507003,60.69580810016264,1.0498639795050728,-0.3522365710524218
96,0.02,0.35,0.02,0.28,0.7,-0.15228733194862198,0.0,-0.017798489214262858,-0.15676251644654204,0.04497055152413602,0.14010497389475404,12.504201094507003,60.69580810016264,1.0498639795050728,-0.3522365710524218
97,0.0,0.3,0.02,0.28,0.7,-0.15814845337220607,0.0,-0.017798489214262803,-0.15452366526828276,0.039714470079530474,0.14342794260645705,11.675129695075668,59.8667367007313,1.0479058806184292,-0.3527586165122474
98,0.01,0.3,0.02,0.28,0.7,-0.15814845337220607,0.0,-0.017798489214262803,-0.15452366526828276,0.039714470079530474,0.14342794260645705,11.675129695075668,59.8667367007313,1.0479058806184292,-0.3527586165122474
99,0.02,0.3,0.02,0.28,0.7,-0.15814845337220607,0.0,-0.017798489214262803,-0.15452366526828276,0.039714470079530474,0.14342794260645705,11.675129695075668,59.8667367007313,1.0479058806184292,-0.3527586165122474
100,0.0,0.25,0.02,0.28,0.7,-0.16422314094552615,0.0,-0.01779848921426247,-0.15231298781660063,0.03418053394327894,0.14223299031046888,10.830335522513487,59.02194252816912,1.0456158897289898,-0.353288478581265
101,0.01,0.25,0.02,0.28,0.7,-0.16422314094552615,0.0,-0.01779848921426247,-0.15231298781660063,0.03418053394327894,0.14223299031046888,10.830335522513487,59.02194252816912,1.0456158897289898,-0.353288478581265
102,0.02,0.25,0.02,0.28,0.7,-0.16422314094552615,0.0,-0.01779848921426247,-0.15231298781660063,0.03418053394327894,0.14223299031046888,10.830335522513487,59.02194252816912,1.0456158897289898,-0.353288478581265
103,0.0,0.2,0.02,0.28,0.7,-0.1704393242562725,0.0,-0.01779848921426197,-0.1501204436111172,0.02846151435121928,0.13845656551054397,9.978447062079688,58.17005406773532,1.0430261012772455,-0.3538235400379507
104,0.01,0.2,0.02,0.28,0.7,-0.1704393242562725,0.0,-0.01779848921426197,-0.1501204436111172,0.02846151435121928,0.13845656551054397,9.978447062079688,58.17005406773532,1.0430261012772455,-0.3538235400379507
105,0.02,0.2,0.02,0.28,0.7,-0.1704393242562725,0.0,-0.01779848921426197,-0.1501204436111172,0.02846151435121928,0.13845656551054397,9.978447062079688,58.17005406773532,1.0430261012772455,-0.3538235400379507
106,0.0,0.4,0.02,0.24,0.7,-0.20749129831907376,0.0,-0.007766617158934508,-0.14530230730094296,-0.051921500639866745,0.12302387384623506,-4.71778643493176,43.47382057072387,1.0685512290916555,-0.3096510336243089
107,0.01,0.4,0.02,0.24,0.7,-0.20749129831907376,0.0,-0.007766617158934508,-0.14530230730094296,-0.051921500639866745,0.12302387384623506,-4.71778643493176,43.47382057072387,1.0685512290916555,-0.3096510336243089
108,0.02,0.4,0.02,0.24,0.7,-0.20749129831907376,0.0,-0.007766617158934508,-0.14530230730094296,-0.051921500639866745,0.12302387384623506,-4.71778643493176,43.47382057072387,1.0685512290916555,-0.3096510336243089
109,0.0,0.35,0.02,0.24,0.7,-0.2126531368480975,0.0,-0.0077666171589347854,-0.14302965683803037,-0.05653669706077258,0.13230091719213097,-5.29483045999482,42.89677654566081,1.0669714222824376,-0.3102000805472106
110,0.01,0.35,0.02,0.24,0.7,-0.2126531368480975,0.0,-0.0077666171589347854,-0.14302965683803037,-0.05653669706077258,0.13230091719213097,-5.29483045999482,42.89677654566081,1.0669714222824376,-0.3102000805472106
111,0.02,0.35,0.02,0.24,0.7,-0.2126531368480975,0.0,-0.0077666171589347854,-0.14302965683803037,-0.05653669706077258,0.13230091719213097,-5.29483045999482,42.89677654566081,1.0669714222824376,-0.3102000805472106
112,0.0,0.4,0.02,0.36,0.5,-0.2190627864774285,0.25,-0.04463929645266551,-0.17643501936775707,0.11214240330817882,0.048866000858836994,28.847892428366045,77.03949943402168,0.962771707313637,-0.4278327237120968
113,0.01,0.4,0.02,0.36,0.5,-0.2190627864774285,0.25,-0.04463929645266551,-0.17643501936775707,0.11214240330817882,0.048866000858836994,28.847892428366045,77.03949943402168,0.962771707313637,-0.4278327237120968
114,0.02,0.4,0.02,0.36,0.5,-0.2190627864774285,0.25,-0.04463929645266551,-0.17643501936775707,0.11214240330817882,0.048866000858836994,28.847892428366045,77.03949943402168,0.962771707313637,-0.4278327237120968
115,0.0,0.3,0.02,0.24,0.7,-0.22301395367900623,0.0,-0.00776661715893423,-0.14075437346255926,-0.06252501490674295,0.13875551203649486,-5.8808585951988235,42.31074841045681,1.0650109208680698,-0.31075600910424195
116,0.01,0.3,0.02,0.24,0.7,-0.22301395367900623,0.0,-0.00776661715893423,-0.14075437346255926,-0.06252501490674295,0.13875551203649486,-5.8808585951988235,42.31074841045681,1.0650109208680698,-0.31075600910424195
117,0.02,0.3,0.02,0.24,0.7,-0.22301395367900623,0.0,-0.00776661715893423,-0.14075437346255926,-0.06252501490674295,0.13875551203649486,-5.8808585951988235,42.31074841045681,1.0650109208680698,-0.31075600910424195
118,0.0,0.35,0.02,0.36,0.5,-0.22440837774727895,0.25,-0.04463929645266479,-0.1742550785944047,0.1068654798471147,0.05185412490595583,27.815595310504072,76.0072023161597,0.9610069893404346,-0.42828995518684354
119,0.01,0.35,0.02,0.36,0.5,-0.22440837774727895,0.25,-0.04463929645266479,-0.1742550785944047,0.1068654798471147,0.05185412490595583,27.815595310504072,76.0072023161597,0.9610069893404346,-0.42828995518684354
120,0.02,0.35,0.02,0.36,0.5,-0.22440837774727895,0.25,-0.04463929645266479,-0.1742550785944047,0.1068654798471147,0.05185412490595583,27.815595310504072,76.0072023161597,0.9610069893404346,-0.42828995518684354
121,0.0,0.3,0.02,0.36,0.5,-0.2300295225911425,0.25,-0.044639296452664845,-0.17211280836324971,0.10120098455771728,0.050973563944645105,26.752926895822633,74.94453390147827,0.9589713184474389,-0.4287563976469295
122,0.01,0.3,0.02,0.36,0.5,-0.2300295225911425,0.25,-0.044639296452664845,-0.17211280836324971,0.10120098455771728,0.050973563944645105,26.752926895822633,74.94453390147827,0.9589713184474389,-0.4287563976469295
