rank,stress_cap,derisk_cap,panic_cap,overall_scale,derisk_scale,panic_scale,min_median_terminal,min_pass_rate_terminal,avg_full_terminal,avg_full_sharpe,worst_fold_maxdd,worst_stress_maxdd,full_candidate_maxdd,fold_margin,stress_margin,full_margin,min_margin,wealth_dd_ratio
103,0.2,0.34,0.16,1.05,1.1,0.85,1.9402308648961784,1.0,41.006260716032365,1.0244728917137587,-0.12995523609301285,-0.291284030446459,-0.2936123316393917,0.09004476390698715,-0.025284030446458994,-0.022612331639391692,-0.025284030446458994,139.66123455058204
104,0.2,0.34,0.16,1.05,1.1,1.0,1.9402308648961784,1.0,41.006260716032365,1.0244728917137587,-0.12995523609301285,-0.291284030446459,-0.2936123316393917,0.09004476390698715,-0.025284030446458994,-0.022612331639391692,-0.025284030446458994,139.66123455058204
105,0.2,0.34,0.16,1.05,1.1,1.15,1.9402308648961784,1.0,41.006260716032365,1.0244728917137587,-0.12995523609301285,-0.291284030446459,-0.2936123316393917,0.09004476390698715,-0.025284030446458994,-0.022612331639391692,-0.025284030446458994,139.66123455058204
106,0.2,0.34,0.2,1.05,1.1,0.85,1.9402308648961784,1.0,41.006260716032365,1.0244728917137587,-0.12995523609301285,-0.291284030446459,-0.2936123316393917,0.09004476390698715,-0.025284030446458994,-0.022612331639391692,-0.025284030446458994,139.66123455058204
107,0.2,0.34,0.2,1.05,1.1,1.0,1.9402308648961784,1.0,41.006260716032365,1.0244728917137587,-0.12995523609301285,-0.291284030446459,-0.2936123316393917,0.09004476390698715,-0.025284030446458994,-0.022612331639391692,-0.025284030446458994,139.66123455058204
108,0.2,0.34,0.2,1.05,1.1,1.15,1.9402308648961784,1.0,41.006260716032365,1.0244728917137587,-0.12995523609301285,-0.291284030446459,-0.2936123316393917,0.09004476390698715,-0.025284030446458994,-0.022612331639391692,-0.025284030446458994,139.66123455058204
109,0.22,0.34,0.08,1.05,1.1,0.85,1.9402308648961784,1.0,40.97198657300593,1.0242091716617943,-0.12995523609301285,-0.29191132707096246,-0.2936123316393917,0.09004476390698715,-0.025911327070962442,-0.022612331639391692,-0.025911327070962442,139.5445019091597
110,0.22,0.34,0.08,1.05,1.1,1.0,1.9402308648961784,1.0,40.97198657300593,1.0242091716617943,-0.12995523609301285,-0.29191132707096246,-0.2936123316393917,0.09004476390698715,-0.025911327070962442,-0.022612331639391692,-0.025911327070962442,139.5445019091597
111,0.22,0.34,0.08,1.05,1.1,1.15,1.9402308648961784,1.0,40.97198657300593,1.0242091716617943,-0.12995523609301285,-0.29191132707096246,-0.2936123316393917,0.09004476390698715,-0.025911327070962442,-0.022612331639391692,-0.025911327070962442,139.5445019091597
112,0.22,0.34,0.1,1.05,1.1,0.85,1.9402308648961784,1.0,40.97198657300593,1.0242091716617943,-0.12995523609301285,-0.29191132707096246,-0.2936123316393917,0.09004476390698715,-0.025911327070962442,-0.022612331639391692,-0.025911327070962442,139.5445019091597
113,0.22,0.34,0.1,1.05,1.1,1.0,1.9402308648961784,1.0,40.97198657300593,1.0242091716617943,-0.12995523609301285,-0.29191132707096246,-0.2936123316393917,0.09004476390698715,-0.025911327070962442,-0.022612331639391692,-0.025911327070962442,139.5445019091597
114,0.22,0.34,0.1,1.05,1.1,1.15,1.9402308648961784,1.0,40.97198657300593,1.0242091716617943,-0.12995523609301285,-0.29191132707096246,-0.2936123316393917,0.09004476390698715,-0.025911327070962442,-0.022612331639391692,-0.025911327070962442,139.5445019091597
115,0.22,0.34,0.12,1.05,1.1,0.85,1.9402308648961784,1.0,40.97198657300593,1.0242091716617943,-0.12995523609301285,-0.29191132707096246,-0.2936123316393917,0.09004476390698715,-0.025911327070962442,-0.022612331639391692,-0.025911327070962442,139.5445019091597
116,0.22,0.34,0.12,1.05,1.1,1.0,1.9402308648961784,1.0,40.97198657300593,1.0242091716617943,-0.12995523609301285,-0.29191132707096246,-0.2936123316393917,0.09004476390698715,-0.025911327070962442,-0.022612331639391692,-0.025911327070962442,139.5445019091597
117,0.22,0.34,0.12,1.05,1.1,1.15,1.9402308648961784,1.0,40.97198657300593,1.0242091716617943,-0.12995523609301285,-0.29191132707096246,-0.2936123316393917,0.09004476390698715,-0.025911327070962442,-0.022612331639391692,-0.025911327070962442,139.5445019091597
118,0.22,0.34,0.14,1.05,1.1,0.85,1.9402308648961784,1.0,40.97198657300593,1.0242091716617943,-0.12995523609301285,-0.29191132707096246,-0.2936123316393917,0.09004476390698715,-0.025911327070962442,-0.022612331639391692,-0.025911327070962442,139.5445019091597
119,0.22,0.34,0.14,1.05,1.1,1.0,1.9402308648961784,1.0,40.97198657300593,1.0242091716617943,-0.12995523609301285,-0.29191132707096246,-0.2936123316393917,0.09004476390698715,-0.025911327070962442,-0.022612331639391692,-0.025911327070962442,139.5445019091597
120,0.22,0.34,0.14,1.05,1.1,1.15,1.9402308648961784,1.0,40.97198657300593,1.0242091716617943,-0.12995523609301285,-0.29191132707096246,-0.2936123316393917,0.09004476390698715,-0.025911327070962442,-0.022612331639391692,-0.025911327070962442,139.5445019091597
121,0.22,0.34,0.16,1.05,1.1,0.85,1.9402308648961784,1.0,40.97198657300593,1.0242091716617943,-0.12995523609301285,-0.29191132707096246,-0.2936123316393917,0.09004476390698715,-0.025911327070962442,-0.022612331639391692,-0.025911327070962442,139.5445019091597
122,0.22,0.34,0.16,1.05,1.1,1.0,1.9402308648961784,1.0,40.97198657300593,1.0242091716617943,-0.12995523609301285,-0.29191132707096246,-0.2936123316393917,0.09004476390698715,-0.025911327070962442,-0.022612331639391692,-0.025911327070962442,139.5445019091597
123,0.22,0.34,0.16,1.05,1.1,1.15,1.9402308648961784,1.0,40.97198657300593,1.0242091716617943,-0.12995523609301285,-0.29191132707096246,-0.2936123316393917,0.09004476390698715,-0.025911327070962442,-0.022612331639391692,-0.025911327070962442,139.5445019091597
124,0.22,0.34,0.2,1.05,1.1,0.85,1.9402308648961784,1.0,40.97198657300593,1.0242091716617943,-0.12995523609301285,-0.29191132707096246,-0.2936123316393917,0.09004476390698715,-0.025911327070962442,-0.022612331639391692,-0.025911327070962442,139.5445019091597
125,0.22,0.34,0.2,1.05,1.1,1.0,1.9402308648961784,1.0,40.97198657300593,1.0242091716617943,-0.12995523609301285,-0.29191132707096246,-0.2936123316393917,0.09004476390698715,-0.025911327070962442,-0.022612331639391692,-0.025911327070962442,139.5445019091597
126,0.22,0.34,0.2,1.05,1.1,1.15,1.9402308648961784,1.0,40.97198657300593,1.0242091716617943,-0.12995523609301285,-0.29191132707096246,-0.2936123316393917,0.09004476390698715,-0.025911327070962442,-0.022612331639391692,-0.025911327070962442,139.5445019091597
127,0.18,0.34,0.08,1.05,1.1,0.85,1.9402308648961784,1.0,40.922073207010946,1.0309630005740522,-0.12198634484573123,-0.28077774394434374,-0.2936123316393917,0.09801365515426877,-0.014777743944343724,-0.022612331639391692,-0.022612331639391692,139.37450439673816
128,0.18,0.34,0.08,1.05,1.1,1.0,1.9402308648961784,1.0,40.922073207010946,1.0309630005740522,-0.12198634484573123,-0.28077774394434374,-0.2936123316393917,0.09801365515426877,-0.014777743944343724,-0.022612331639391692,-0.022612331639391692,139.37450439673816
129,0.18,0.34,0.08,1.05,1.1,1.15,1.9402308648961784,1.0,40.922073207010946,1.0309630005740522,-0.12198634484573123,-0.28077774394434374,-0.2936123316393917,0.09801365515426877,-0.014777743944343724,-0.022612331639391692,-0.022612331639391692,139.37450439673816
130,0.18,0.34,0.1,1.05,1.1,0.85,1.9402308648961784,1.0,40.922073207010946,1.0309630005740522,-0.12198634484573123,-0.28077774394434374,-0.2936123316393917,0.09801365515426877,-0.014777743944343724,-0.022612331639391692,-0.022612331639391692,139.37450439673816
131,0.18,0.34,0.1,1.05,1.1,1.0,1.9402308648961784,1.0,40.922073207010946,1.0309630005740522,-0.12198634484573123,-0.28077774394434374,-0.2936123316393917,0.09801365515426877,-0.014777743944343724,-0.022612331639391692,-0.022612331639391692,139.37450439673816
132,0.18,0.34,0.1,1.05,1.1,1.15,1.9402308648961784,1.0,40.922073207010946,1.0309630005740522,-0.12198634484573123,-0.28077774394434374,-0.2936123316393917,0.09801365515426877,-0.014777743944343724,-0.022612331639391692,-0.022612331639391692,139.37450439673816
133,0.18,0.34,0.12,1.05,1.1,0.85,1.9402308648961784,1.0,40.922073207010946,1.0309630005740522,-0.12198634484573123,-0.28077774394434374,-0.2936123316393917,0.09801365515426877,-0.014777743944343724,-0.022612331639391692,-0.022612331639391692,139.37450439673816
134,0.18,0.34,0.12,1.05,1.1,1.0,1.9402308648961784,1.0,40.922073207010946,1.0309630005740522,-0.12198634484573123,-0.28077774394434374,-0.2936123316393917,0.09801365515426877,-0.014777743944343724,-0.022612331639391692,-0.022612331639391692,139.37450439673816
135,0.18,0.34,0.12,1.05,1.1,1.15,1.9402308648961784,1.0,40.922073207010946,1.0309630005740522,-0.12198634484573123,-0.28077774394434374,-0.2936123316393917,0.09801365515426877,-0.014777743944343724,-0.022612331639391692,-0.022612331639391692,139.37450439673816
136,0.18,0.34,0.14,1.05,1.1,0.85,1.9402308648961784,1.0,40.922073207010946,1.0309630005740522,-0.12198634484573123,-0.28077774394434374,-0.2936123316393917,0.09801365515426877,-0.014777743944343724,-0.022612331639391692,-0.022612331639391692,139.37450439673816
137,0.18,0.34,0.14,1.05,1.1,1.0,1.9402308648961784,1.0,40.922073207010946,1.0309630005740522,-0.12198634484573123,-0.28077774394434374,-0.2936123316393917,0.09801365515426877,-0.014777743944343724,-0.022612331639391692,-0.022612331639391692,139.37450439673816
138,0.18,0.34,0.14,1.05,1.1,1.15,1.9402308648961784,1.0,40.922073207010946,1.0309630005740522,-0.12198634484573123,-0.28077774394434374,-0.2936123316393917,0.09801365515426877,-0.014777743944343724,-0.022612331639391692,-0.022612331639391692,139.37450439673816
139,0.18,0.34,0.16,1.05,1.1,0.85,1.9402308648961784,1.0,40.922073207010946,1.0309630005740522,-0.12198634484573123,-0.28077774394434374,-0.2936123316393917,0.09801365515426877,-0.014777743944343724,-0.022612331639391692,-0.022612331639391692,139.37450439673816
140,0.18,0.34,0.16,1.05,1.1,1.0,1.9402308648961784,1.0,40.922073207010946,1.0309630005740522,-0.12198634484573123,-0.28077774394434374,-0.2936123316393917,0.09801365515426877,-0.014777743944343724,-0.022612331639391692,-0.022612331639391692,139.37450439673816
141,0.18,0.34,0.16,1.05,1.1,1.15,1.9402308648961784,1.0,40.922073207010946,1.0309630005740522,-0.12198634484573123,-0.28077774394434374,-0.2936123316393917,0.09801365515426877,-0.014777743944343724,-0.022612331639391692,-0.022612331639391692,139.37450439673816
142,0.18,0.34,0.2,1.05,1.1,0.85,1.9402308648961784,1.0,40.922073207010946,1.0309630005740522,-0.12198634484573123,-0.28077774394434374,-0.2936123316393917,0.09801365515426877,-0.014777743944343724,-0.022612331639391692,-0.022612331639391692,139.37450439673816
143,0.18,0.34,0.2,1.05,1.1,1.0,1.9402308648961784,1.0,40.922073207010946,1.0309630005740522,-0.12198634484573123,-0.28077774394434374,-0.2936123316393917,0.09801365515426877,-0.014777743944343724,-0.022612331639391692,-0.022612331639391692,139.37450439673816
144,0.18,0.34,0.2,1.05,1.1,1.15,1.9402308648961784,1.0,40.922073207010946,1.0309630005740522,-0.12198634484573123,-0.28077774394434374,-0.2936123316393917,0.09801365515426877,-0.014777743944343724,-0.022612331639391692,-0.022612331639391692,139.37450439673816
145,0.16,0.34,0.08,1.05,1.1,0.85,1.9402308648961784,1.0,40.68245149068061,1.0402749088038306,-0.10916856690477084,-0.2535937046373705,-0.2936123316393917,0.11083143309522916,0.012406295362629494,-0.022612331639391692,-0.022612331639391692,138.55838841485007
146,0.16,0.34,0.08,1.05,1.1,1.0,1.9402308648961784,1.0,40.68245149068061,1.0402749088038306,-0.10916856690477084,-0.2535937046373705,-0.2936123316393917,0.11083143309522916,0.012406295362629494,-0.022612331639391692,-0.022612331639391692,138.55838841485007
147,0.16,0.34,0.08,1.05,1.1,1.15,1.9402308648961784,1.0,40.68245149068061,1.0402749088038306,-0.10916856690477084,-0.2535937046373705,-0.2936123316393917,0.11083143309522916,0.012406295362629494,-0.022612331639391692,-0.022612331639391692,138.55838841485007
148,0.16,0.34,0.1,1.05,1.1,0.85,1.9402308648961784,1.0,40.68245149068061,1.0402749088038306,-0.10916856690477084,-0.2535937046373705,-0.2936123316393917,0.11083143309522916,0.012406295362629494,-0.022612331639391692,-0.022612331639391692,138.55838841485007
149,0.16,0.34,0.1,1.05,1.1,1.0,1.9402308648961784,1.0,40.68245149068061,1.0402749088038306,-0.10916856690477084,-0.2535937046373705,-0.2936123316393917,0.11083143309522916,0.012406295362629494,-0.022612331639391692,-0.022612331639391692,138.55838841485007
150,0.16,0.34,0.1,1.05,1.1,1.15,1.9402308648961784,1.0,40.68245149068061,1.0402749088038306,-0.10916856690477084,-0.2535937046373705,-0.2936123316393917,0.11083143309522916,0.012406295362629494,-0.022612331639391692,-0.022612331639391692,138.55838841485007
151,0.16,0.34,0.12,1.05,1.1,0.85,1.9402308648961784,1.0,40.68245149068061,1.0402749088038306,-0.10916856690477084,-0.2535937046373705,-0.2936123316393917,0.11083143309522916,0.012406295362629494,-0.022612331639391692,-0.022612331639391692,138.55838841485007
152,0.16,0.34,0.12,1.05,1.1,1.0,1.9402308648961784,1.0,40.68245149068061,1.0402749088038306,-0.10916856690477084,-0.2535937046373705,-0.2936123316393917,0.11083143309522916,0.012406295362629494,-0.022612331639391692,-0.022612331639391692,138.55838841485007
153,0.16,0.34,0.12,1.05,1.1,1.15,1.9402308648961784,1.0,40.68245149068061,1.0402749088038306,-0.10916856690477084,-0.2535937046373705,-0.2936123316393917,0.11083143309522916,0.012406295362629494,-0.022612331639391692,-0.022612331639391692,138.55838841485007
154,0.16,0.34,0.14,1.05,1.1,0.85,1.9402308648961784,1.0,40.68245149068061,1.0402749088038306,-0.10916856690477084,-0.2535937046373705,-0.2936123316393917,0.11083143309522916,0.012406295362629494,-0.022612331639391692,-0.022612331639391692,138.55838841485007
155,0.16,0.34,0.14,1.05,1.1,1.0,1.9402308648961784,1.0,40.68245149068061,1.0402749088038306,-0.10916856690477084,-0.2535937046373705,-0.2936123316393917,0.11083143309522916,0.012406295362629494,-0.022612331639391692,-0.022612331639391692,138.55838841485007
156,0.16,0.34,0.14,1.05,1.1,1.15,1.9402308648961784,1.0,40.68245149068061,1.0402749088038306,-0.10916856690477084,-0.2535937046373705,-0.2936123316393917,0.11083143309522916,0.012406295362629494,-0.022612331639391692,-0.022612331639391692,138.55838841485007
157,0.16,0.34,0.16,1.05,1.1,0.85,1.9402308648961784,1.0,40.68245149068061,1.0402749088038306,-0.10916856690477084,-0.2535937046373705,-0.2936123316393917,0.11083143309522916,0.012406295362629494,-0.022612331639391692,-0.022612331639391692,138.55838841485007
158,0.16,0.34,0.16,1.05,1.1,1.0,1.9402308648961784,1.0,40.68245149068061,1.0402749088038306,-0.10916856690477084,-0.2535937046373705,-0.2936123316393917,0.11083143309522916,0.012406295362629494,-0.022612331639391692,-0.022612331639391692,138.55838841485007
159,0.16,0.34,0.16,1.05,1.1,1.15,1.9402308648961784,1.0,40.68245149068061,1.0402749088038306,-0.10916856690477084,-0.2535937046373705,-0.2936123316393917,0.11083143309522916,0.012406295362629494,-0.022612331639391692,-0.022612331639391692,138.55838841485007
160,0.16,0.34,0.2,1.05,1.1,0.85,1.9402308648961784,1.0,40.68245149068061,1.0402749088038306,-0.10916856690477084,-0.2535937046373705,-0.2936123316393917,0.11083143309522916,0.012406295362629494,-0.022612331639391692,-0.022612331639391692,138.55838841485007
161,0.16,0.34,0.2,1.05,1.1,1.0,1.9402308648961784,1.0,40.68245149068061,1.0402749088038306,-0.10916856690477084,-0.2535937046373705,-0.2936123316393917,0.11083143309522916,0.012406295362629494,-0.022612331639391692,-0.022612331639391692,138.55838841485007
162,0.16,0.34,0.2,1.05,1.1,1.15,1.9402308648961784,1.0,40.68245149068061,1.0402749088038306,-0.10916856690477084,-0.2535937046373705,-0.2936123316393917,0.11083143309522916,0.012406295362629494,-0.022612331639391692,-0.022612331639391692,138.55838841485007
163,0.14,0.34,0.08,1.05,1.1,0.85,1.9402308648961784,1.0,40.43134829208449,1.0485024328707866,-0.09618675044793923,-0.22549466474687874,-0.2936123316393917,0.12381324955206077,0.04050533525312128,-0.022612331639391692,-0.022612331639391692,137.70316820937003
164,0.14,0.34,0.08,1.05,1.1,1.0,1.9402308648961784,1.0,40.43134829208449,1.0485024328707866,-0.09618675044793923,-0.22549466474687874,-0.2936123316393917,0.12381324955206077,0.04050533525312128,-0.022612331639391692,-0.022612331639391692,137.70316820937003
165,0.14,0.34,0.08,1.05,1.1,1.15,1.9402308648961784,1.0,40.43134829208449,1.0485024328707866,-0.09618675044793923,-0.22549466474687874,-0.2936123316393917,0.12381324955206077,0.04050533525312128,-0.022612331639391692,-0.022612331639391692,137.70316820937003
166,0.14,0.34,0.1,1.05,1.1,0.85,1.9402308648961784,1.0,40.43134829208449,1.0485024328707866,-0.09618675044793923,-0.22549466474687874,-0.2936123316393917,0.12381324955206077,0.04050533525312128,-0.022612331639391692,-0.022612331639391692,137.70316820937003
167,0.14,0.34,0.1,1.05,1.1,1.0,1.9402308648961784,1.0,40.43134829208449,1.0485024328707866,-0.09618675044793923,-0.22549466474687874,-0.2936123316393917,0.12381324955206077,0.04050533525312128,-0.022612331639391692,-0.022612331639391692,137.70316820937003
168,0.14,0.34,0.1,1.05,1.1,1.15,1.9402308648961784,1.0,40.43134829208449,1.0485024328707866,-0.09618675044793923,-0.22549466474687874,-0.2936123316393917,0.12381324955206077,0.04050533525312128,-0.022612331639391692,-0.022612331639391692,137.70316820937003
169,0.14,0.34,0.12,1.05,1.1,0.85,1.9402308648961784,1.0,40.43134829208449,1.0485024328707866,-0.09618675044793923,-0.22549466474687874,-0.2936123316393917,0.12381324955206077,0.04050533525312128,-0.022612331639391692,-0.022612331639391692,137.70316820937003
170,0.14,0.34,0.12,1.05,1.1,1.0,1.9402308648961784,1.0,40.43134829208449,1.0485024328707866,-0.09618675044793923,-0.22549466474687874,-0.2936123316393917,0.12381324955206077,0.04050533525312128,-0.022612331639391692,-0.022612331639391692,137.70316820937003
171,0.14,0.34,0.12,1.05,1.1,1.15,1.9402308648961784,1.0,40.43134829208449,1.0485024328707866,-0.09618675044793923,-0.22549466474687874,-0.2936123316393917,0.12381324955206077,0.04050533525312128,-0.022612331639391692,-0.022612331639391692,137.70316820937003
172,0.14,0.34,0.14,1.05,1.1,0.85,1.9402308648961784,1.0,40.43134829208449,1.0485024328707866,-0.09618675044793923,-0.22549466474687874,-0.2936123316393917,0.12381324955206077,0.04050533525312128,-0.022612331639391692,-0.022612331639391692,137.70316820937003
173,0.14,0.34,0.14,1.05,1.1,1.0,1.9402308648961784,1.0,40.43134829208449,1.0485024328707866,-0.09618675044793923,-0.22549466474687874,-0.2936123316393917,0.12381324955206077,0.04050533525312128,-0.022612331639391692,-0.022612331639391692,137.70316820937003
174,0.14,0.34,0.14,1.05,1.1,1.15,1.9402308648961784,1.0,40.43134829208449,1.0485024328707866,-0.09618675044793923,-0.22549466474687874,-0.2936123316393917,0.12381324955206077,0.04050533525312128,-0.022612331639391692,-0.022612331639391692,137.70316820937003
175,0.14,0.34,0.16,1.05,1.1,0.85,1.9402308648961784,1.0,40.43134829208449,1.0485024328707866,-0.09618675044793923,-0.22549466474687874,-0.2936123316393917,0.12381324955206077,0.04050533525312128,-0.022612331639391692,-0.022612331639391692,137.70316820937003
