rank_scan,label,version,base_label,rerisk,hold,cap,derisk,terminal_wealth_candidate,terminal_wealth_base,maxdd_candidate,maxdd_base,T21_delta_median_multiple,T21_delta_p10_multiple,T21_delta_hit_rate_gt_1,T63_delta_median_multiple,T63_delta_p10_multiple,T63_delta_hit_rate_gt_1,worst_median_delta,worst_p10_delta,strict_go,near_go
382,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1174_vf000,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.5,0.05,0.05,0.0,1.0044040443192117,1.0044039716353792,-0.006880443213634457,-0.006880423866525542,0.0,0.0,0.0,0.0,-9.76971747945754e-09,0.0,0.0,-9.76971747945754e-09,False,True
383,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1174_vf000,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.5,0.05,0.1,0.0,1.0044040443192117,1.0044039716353792,-0.006880443213634457,-0.006880423866525542,0.0,0.0,0.0,0.0,-9.76971747945754e-09,0.0,0.0,-9.76971747945754e-09,False,True
384,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1174_vf000,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.5,0.05,0.15,0.0,1.0044040443192117,1.0044039716353792,-0.006880443213634457,-0.006880423866525542,0.0,0.0,0.0,0.0,-9.76971747945754e-09,0.0,0.0,-9.76971747945754e-09,False,True
385,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol361_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.05,0.0,1.0044040430352903,1.0044039899026578,-0.006880436583388327,-0.0068804200720054,0.0,0.0,0.0,0.0,1.9083367885919245e-08,0.0,0.0,0.0,True,True
386,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol361_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.1,0.0,1.0044040430352903,1.0044039899026578,-0.006880436583388327,-0.0068804200720054,0.0,0.0,0.0,0.0,1.9083367885919245e-08,0.0,0.0,0.0,True,True
387,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol361_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.15,0.0,1.0044040430352903,1.0044039899026578,-0.006880436583388327,-0.0068804200720054,0.0,0.0,0.0,0.0,1.9083367885919245e-08,0.0,0.0,0.0,True,True
388,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol361_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.05,0.0,1.0044040430352903,1.0044039899026578,-0.006880436583388327,-0.0068804200720054,0.0,0.0,0.0,0.0,1.9083367885919245e-08,0.0,0.0,0.0,True,True
389,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol361_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.1,0.0,1.0044040430352903,1.0044039899026578,-0.006880436583388327,-0.0068804200720054,0.0,0.0,0.0,0.0,1.9083367885919245e-08,0.0,0.0,0.0,True,True
390,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol361_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.15,0.0,1.0044040430352903,1.0044039899026578,-0.006880436583388327,-0.0068804200720054,0.0,0.0,0.0,0.0,1.9083367885919245e-08,0.0,0.0,0.0,True,True
391,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol361_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.05,0.0,1.0044040430352903,1.0044039899026578,-0.006880436583388327,-0.0068804200720054,0.0,0.0,0.0,0.0,1.9083367885919245e-08,0.0,0.0,0.0,True,True
392,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol361_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.1,0.0,1.0044040430352903,1.0044039899026578,-0.006880436583388327,-0.0068804200720054,0.0,0.0,0.0,0.0,1.9083367885919245e-08,0.0,0.0,0.0,True,True
393,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol361_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.15,0.0,1.0044040430352903,1.0044039899026578,-0.006880436583388327,-0.0068804200720054,0.0,0.0,0.0,0.0,1.9083367885919245e-08,0.0,0.0,0.0,True,True
394,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol361_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.05,0.0,1.0044040430352903,1.0044039899026578,-0.006880436583388327,-0.0068804200720054,0.0,0.0,0.0,0.0,1.9083367885919245e-08,0.0,0.0,0.0,True,True
395,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol361_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.1,0.0,1.0044040430352903,1.0044039899026578,-0.006880436583388327,-0.0068804200720054,0.0,0.0,0.0,0.0,1.9083367885919245e-08,0.0,0.0,0.0,True,True
396,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol361_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.15,0.0,1.0044040430352903,1.0044039899026578,-0.006880436583388327,-0.0068804200720054,0.0,0.0,0.0,0.0,1.9083367885919245e-08,0.0,0.0,0.0,True,True
397,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol313_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.05,0.0,1.0044040426839176,1.0044039899026578,-0.0068804280953365105,-0.0068804200720054,0.0,0.0,0.0,0.0,1.7633122406657264e-08,0.0,0.0,0.0,True,True
398,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol313_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.1,0.0,1.0044040426839176,1.0044039899026578,-0.0068804280953365105,-0.0068804200720054,0.0,0.0,0.0,0.0,1.7633122406657264e-08,0.0,0.0,0.0,True,True
399,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol313_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.15,0.0,1.0044040426839176,1.0044039899026578,-0.0068804280953365105,-0.0068804200720054,0.0,0.0,0.0,0.0,1.7633122406657264e-08,0.0,0.0,0.0,True,True
400,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol313_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.05,0.0,1.0044040426839176,1.0044039899026578,-0.0068804280953365105,-0.0068804200720054,0.0,0.0,0.0,0.0,1.7633122406657264e-08,0.0,0.0,0.0,True,True
401,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol313_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.1,0.0,1.0044040426839176,1.0044039899026578,-0.0068804280953365105,-0.0068804200720054,0.0,0.0,0.0,0.0,1.7633122406657264e-08,0.0,0.0,0.0,True,True
402,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol313_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.15,0.0,1.0044040426839176,1.0044039899026578,-0.0068804280953365105,-0.0068804200720054,0.0,0.0,0.0,0.0,1.7633122406657264e-08,0.0,0.0,0.0,True,True
403,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol313_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.05,0.0,1.0044040426839176,1.0044039899026578,-0.0068804280953365105,-0.0068804200720054,0.0,0.0,0.0,0.0,1.7633122406657264e-08,0.0,0.0,0.0,True,True
404,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol313_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.1,0.0,1.0044040426839176,1.0044039899026578,-0.0068804280953365105,-0.0068804200720054,0.0,0.0,0.0,0.0,1.7633122406657264e-08,0.0,0.0,0.0,True,True
405,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol313_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.15,0.0,1.0044040426839176,1.0044039899026578,-0.0068804280953365105,-0.0068804200720054,0.0,0.0,0.0,0.0,1.7633122406657264e-08,0.0,0.0,0.0,True,True
406,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol313_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.05,0.0,1.0044040426839176,1.0044039899026578,-0.0068804280953365105,-0.0068804200720054,0.0,0.0,0.0,0.0,1.7633122406657264e-08,0.0,0.0,0.0,True,True
407,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol313_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.1,0.0,1.0044040426839176,1.0044039899026578,-0.0068804280953365105,-0.0068804200720054,0.0,0.0,0.0,0.0,1.7633122406657264e-08,0.0,0.0,0.0,True,True
408,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol313_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.15,0.0,1.0044040426839176,1.0044039899026578,-0.0068804280953365105,-0.0068804200720054,0.0,0.0,0.0,0.0,1.7633122406657264e-08,0.0,0.0,0.0,True,True
409,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol122_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.05,0.0,1.0044040425150018,1.0044039899026578,-0.006880428422171181,-0.0068804200720054,0.0,0.0,0.0,0.0,8.179065758007198e-09,0.0,0.0,0.0,True,True
410,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol122_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.1,0.0,1.0044040425150018,1.0044039899026578,-0.006880428422171181,-0.0068804200720054,0.0,0.0,0.0,0.0,8.179065758007198e-09,0.0,0.0,0.0,True,True
411,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol122_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.15,0.0,1.0044040425150018,1.0044039899026578,-0.006880428422171181,-0.0068804200720054,0.0,0.0,0.0,0.0,8.179065758007198e-09,0.0,0.0,0.0,True,True
412,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol122_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.05,0.0,1.0044040425150018,1.0044039899026578,-0.006880428422171181,-0.0068804200720054,0.0,0.0,0.0,0.0,8.179065758007198e-09,0.0,0.0,0.0,True,True
413,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol122_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.1,0.0,1.0044040425150018,1.0044039899026578,-0.006880428422171181,-0.0068804200720054,0.0,0.0,0.0,0.0,8.179065758007198e-09,0.0,0.0,0.0,True,True
414,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol122_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.15,0.0,1.0044040425150018,1.0044039899026578,-0.006880428422171181,-0.0068804200720054,0.0,0.0,0.0,0.0,8.179065758007198e-09,0.0,0.0,0.0,True,True
415,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol122_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.05,0.0,1.0044040425150018,1.0044039899026578,-0.006880428422171181,-0.0068804200720054,0.0,0.0,0.0,0.0,8.179065758007198e-09,0.0,0.0,0.0,True,True
416,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol122_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.1,0.0,1.0044040425150018,1.0044039899026578,-0.006880428422171181,-0.0068804200720054,0.0,0.0,0.0,0.0,8.179065758007198e-09,0.0,0.0,0.0,True,True
417,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol122_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.15,0.0,1.0044040425150018,1.0044039899026578,-0.006880428422171181,-0.0068804200720054,0.0,0.0,0.0,0.0,8.179065758007198e-09,0.0,0.0,0.0,True,True
418,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol122_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.05,0.0,1.0044040425150018,1.0044039899026578,-0.006880428422171181,-0.0068804200720054,0.0,0.0,0.0,0.0,8.179065758007198e-09,0.0,0.0,0.0,True,True
419,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol122_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.1,0.0,1.0044040425150018,1.0044039899026578,-0.006880428422171181,-0.0068804200720054,0.0,0.0,0.0,0.0,8.179065758007198e-09,0.0,0.0,0.0,True,True
420,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol122_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.15,0.0,1.0044040425150018,1.0044039899026578,-0.006880428422171181,-0.0068804200720054,0.0,0.0,0.0,0.0,8.179065758007198e-09,0.0,0.0,0.0,True,True
421,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol448_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.05,0.0,1.0044040409271608,1.0044039899026578,-0.006880417720458221,-0.0068804200720054,0.0,0.0,0.0,0.0,4.241764883783361e-08,0.0,0.0,0.0,True,True
422,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol448_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.1,0.0,1.0044040409271608,1.0044039899026578,-0.006880417720458221,-0.0068804200720054,0.0,0.0,0.0,0.0,4.241764883783361e-08,0.0,0.0,0.0,True,True
